ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:2dcda5ce-73e1-5f48-8cee-b57c108925f2";"Situation des ressources génétiques forestières du Mali";"La présente publication «Situation des ressources génétiques forestières du Mali» est issue d’un rapport national présenté à l’Atelier sous-régional FAO/IPGRI/CIRAF sur la conservation, la gestion, l’utilisation durable et la mise en valeur des ressources génétiques forestières de la zone sahélienne (Ouagadougou, 22-24 sept. 1998). Elle est publiée en collaboration avec la FAO, l’IPGRI et le CIRAF, dans le cadre d’une série de documents nationaux et régionaux concernant l’évaluation des ressources génétiques des arbres et ligneux de la zone sahélienne et nord-soudanienne, et l’identification des actions prioritaires recommandées en vue de leur conservation et de leur utilisation durable.";"Forestry Department
Alpha S. Maiga
Forest management Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"fr";"forestry;natural resources management";"Forest Tenure";"";"002;MLI";"Reports & Research";"http://www.fao.org/documents/card/en/c/2dcda5ce-73e1-5f48-8cee-b57c108925f2";"http://www.fao.org/3/a-x6889f.pdf";"http://www.fao.org/documents/contents/01c63386-f800-5b06-bf41-044b4119edbb_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:82b7807c-eed6-5874-bab3-b6e194cf7612";"Report of the Interdepartmental Working Group on Food for the Cities";"
Meeting symbol/code: COAG 01 Inf.3";"Agriculture and Consumer Protection";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"en";"urban areas";"Urban Tenure";"";"JOR;ESP;VNM;MLI;FRA;DEU;CUB;IRN;PAK;COL";"Reports & Research";"http://www.fao.org/documents/card/en/c/82b7807c-eed6-5874-bab3-b6e194cf7612";"http://www.fao.org/3/a-x8742e.HTM";"http://www.fao.org/documents/contents/803d67f8-7f76-5c6e-a204-ef6f327d1a56_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:aeee4f91-c1a7-54bc-8d50-df0b49c91e2d";"Human resources in agricultural and rural development";"";"Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2000-12";"es;en;ar;fr";"decentralization;rural areas;farmers;rural population;environment;rural development;natural resources management;agriculture;women";"";"Land Use, Management & Investment";"ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/aeee4f91-c1a7-54bc-8d50-df0b49c91e2d";"http://www.fao.org/3/a-x7925m.pdf";"http://www.fao.org/documents/contents/d791b384-5382-57a7-9d67-344328581ee2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:e79af3f2-2531-5692-989a-61d05821922a";"Réforme agraire: Colonisation et coopératives agricoles 2000/1";"Issues relating to land and land reform have been moving up the agenda of rural poverty and food security in recent years with the increasing acceptance that the prerequisites for broad-based and equitable development include the essential need for people to have access to land and other natural resources. Access needs to be on an equitable basis allowing the poor and the disadvantaged, including women, to secure the assets needed for them and their families to generate sustainable livelihoods. This is of course a matter of concern in the lead up to the World Food Summit: five years later that will take place in Rome in 2002.";"Economic and Social Development Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"es;en;fr";"land policies;land suitability;right of access;pastoralists;farming systems;land use;land economics;ground rent;land management;land tenure;rural development;natural resources management;land reform;land ownership";"Rangelands, Drylands & Pastoralism";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"MOZ;PHL;ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/e79af3f2-2531-5692-989a-61d05821922a";"http://www.fao.org/3/contents/0655f24f-1327-59b6-9f85-e3e8868d41a3/Y0434T00.HTM";"http://www.fao.org/documents/contents/0655f24f-1327-59b6-9f85-e3e8868d41a3_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:b1e999a5-01a8-4ebd-be47-13b94de7cc60";"FCC-EMPRES  Information Sheets No. 1:  FAO Advanced Tools and Technologies for Locust Monitoring and Early Warning";"MONITORING, providing EARLY WARNING, and acting promptly to control outbreaks of locust and other migratory pests are crucial to ensure that timely and appropriate action can be taken when an emergency arises. The Desert Locust Information Service (DLIS) at FAO Headquarters continuously monitors global weather, ecological conditions and the locust situation. Geo-referenced data in the field are collected and analysed on a daily basis. This analysis, carried out by the national control locust centres and by FAO DLIS, relies on a range of computer-based software tools which were developed by FAO and several partners for early warning purposes. The handheld device called eLocust is a striking example of these tools. These components constitute the oldest migratory pest monitoring and early warning system in the world.";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"";"";"";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/b1e999a5-01a8-4ebd-be47-13b94de7cc60";"http://www.fao.org/3/a-i5344e.pdf";"http://www.fao.org/documents/contents/5eb467ab-60f4-4c9d-9350-f474ca91b58d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:b681b9d9-f8e6-5bc0-89c0-40e68de5f703";"Tigerpaper/Forest News";"A quarterly news bulletin dedicated to the exchange of information relating to wildlife and national resources management for the Asia-Pacific region.";"Regional Office for Asia and the Pacific
naewboonnien
Forestry Group";"Regional Office for Asia and the Pacific;Food and Agriculture Organization of the United Nations (FAO)";"Regional Office for Asia and the Pacific;Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2005-12";"en";"natural resources management";"";"Land Use, Management & Investment";"NPL;EGY;PAK;142;JPN;FIN;DEU;CHN;ITA;IND;MMR;FRA;ROU;THA";"Reports & Research";"http://www.fao.org/documents/card/en/c/b681b9d9-f8e6-5bc0-89c0-40e68de5f703";"http://www.fao.org/3/a-ak867e.pdf";"http://www.fao.org/documents/contents/90797655-3db1-51fa-b7e9-5dcbfb2e025b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"51"
"FAODOCREP:85c595cd-a3c6-4a68-bf3e-2ffb5d89bbc3";"Seguimiento de los resultados del XIV Congreso Forestal Mundial: Logro de la visión para 2050 relativa a los bosques y las actividades forestales";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/8.1
Session: Sess. 23";"Forestry Department
Fumasoli, Giona (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"es";"forestry;land use planning;sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/85c595cd-a3c6-4a68-bf3e-2ffb5d89bbc3";"http://www.fao.org/3/a-mq571s.pdf";"http://www.fao.org/documents/contents/7fc46a32-669b-497a-8e25-2118f221a37d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:24b2370a-3448-4947-ba8e-c5c5f7499a49";"Desequilibrio de nutrientes";"&lt;p&gt;La parte delantera de la postal ofrece una breve descripción sobre el desequilibrio de nutrientes del suelo (definición, causa, hechos clave), mientras que la parte posterior muestra las condiciones y tendencias mundiales por región. Estos datos se derivan de la información publicada en el informe del &lt;i&gt;Estado Mundial del Recurso Suelo&lt;/i&gt;, publicado en diciembre de 2015.&lt;/p&gt; El informe y el resumen técnico están disponibles en los siguientes enlaces: &lt;ul&gt;&lt;li&gt;Lea el &lt;a href=""http://www.fao.org/publications/card/en/c/c6814873-efc3-41db-b7d3-2081a10ede50/"" class=""external-link-new-window"" external=""1""&gt;&lt;i&gt;Informe principal del Estado Mundial del Recurso Suelo (en inglés)&lt;/i&gt;&lt;/a&gt;&lt;/li&gt;&lt;li&gt; Lea el &lt;a href=""http://www.fao.org/publications/card/en/c/f956fc4c-612e-4eb2-9692-1f11b46deb2e/"" class=""external-link-new-window"" external=""1""&gt;&lt;i&gt;Resumen técnico del Estado Mundial del Recurso Suelo &lt;/i&gt;&lt;/a&gt;&lt;/li&gt;&lt;/ul&gt;";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-11";"es";"sustainable land management;environment;land management";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/24b2370a-3448-4947-ba8e-c5c5f7499a49";"http://www.fao.org/3/a-i6469s.pdf";"http://www.fao.org/documents/contents/3dd86cf9-8043-46ad-9809-2a699e4eeff2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2,  illus."
"FAODOCREP:43fc04f8-b37d-58f1-8be6-131218c4dcf7";"Réforme agraire: colonisation et coopératives agricoles 2007/2";"The articles in this issue supplement the recent publication ""Good governance in land tenure and administration"" (Land Tenure Studies No. 9), which provides practical advice for land professionals on improving governance in a land administration system or other land tenure arrangement.";"Land and Water Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2007-12";"es;en;fr";"land policies;land;land governance;land administration;land rights;land management;land reform;land ownership";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"150;EGY;142;CHE;LTU;HRV;DEU;DNK;AUS;CAN;FIN;THA;NZL;KEN;TJK;ALB;ITA;BWA;KHM;GEO;ROU;GHA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/43fc04f8-b37d-58f1-8be6-131218c4dcf7";"http://www.fao.org/3/a-a1423t.pdf";"http://www.fao.org/documents/contents/825f06d5-f405-5f3d-971d-dc9441b8f7a0_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"66"
"FAODOCREP:4f1c64bc-67cc-5a37-9dc0-3fbb43a07d36";"Assessment of forest farmer cooperatives in Guizhou province";"";"Forestry Department
Administrator";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2010-12";"en";"forest land;land governance;land reform;land ownership;land tenure";"Forest Tenure";"Land Policy & Legislation;Access to Land & Tenure Security";"CHN;ITA";"Reports & Research";"http://www.fao.org/documents/card/en/c/4f1c64bc-67cc-5a37-9dc0-3fbb43a07d36";"http://www.fao.org/3/a-am002e.pdf";"http://www.fao.org/documents/contents/c1399dc5-78f8-5f96-a982-665caaab9d0a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"35"
"FAODOCREP:bd0de023-51fb-4132-89a0-cf77f0008ab4";"Coping with Water Scarcity: The Role of Agriculture. Lebanon";"This publication summarized the activities of the project (Coping with water scarcity – the role of agriculture- Phase III: Strengthening national capacities in Lebanon). The project has helped improve the national, regional and local capacity to cope with water scarcity, as a result of an improved knowledge on how water is being used in the agricultural sector. The ultimate beneficiaries of the project were the communities of the Bekaa area, who benefited from development programme, the pilot project and interventions utilizing water for agriculture and more efficiently. Other direct beneficiaries were the government and water management institutions who benefited, through capacity strengthening, of an improved capacity to manage available water resources and wastewater.";"Salman, M.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"water management;agriculture;capacity building";"";"Land Use, Management & Investment";"EGY;COG;IRN;BEL;HUN;BDI;JOR;ITA;TZA;SYR;GRC;TUN;142;ETH;LBN";"Reports & Research";"http://www.fao.org/documents/card/en/c/bd0de023-51fb-4132-89a0-cf77f0008ab4";"http://www.fao.org/3/a-i5401e.pdf";"http://www.fao.org/documents/contents/9b5db185-301d-400e-9bca-3dc25c52b407_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"30"
"FAODOCREP:87becc4f-f6ae-55c8-a554-9a49fa042692";"Droit et genre";"Cette étude propose une analyse de la dimension de genre au sein de la législation relative à l’agriculture et examine le statut juridique des femmes dans trois secteurs clés. Le résultat est une analyse qui identifie les principaux facteurs juridiques et certains facteurs non juridiques ayant une incidence sur l’existence et l’exercice des droits des femmes liés à l’agriculture.";"Office of Director-General
Cotula, L.
Legal and Ethics Office";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2007-12";"fr";"property rights;rural population;land governance;private ownership;land tenure;land rights;right of access;natural resources management;land ownership;women";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"BFA;BGD;HND;MOZ;GMB;MLI;ZWE;GHA;COG;MWI;NER;NGA;KEN;PHL;NIC;OMN;LSO;IND;PRY;MEX;CUB";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/87becc4f-f6ae-55c8-a554-9a49fa042692";"http://www.fao.org/3/a-y4311f.pdf";"http://www.fao.org/documents/contents/5638d68a-efb6-5cc8-a53b-1a316835b822_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"215"
"FAODOCREP:ef9eca39-741f-5bf6-bbc8-89bfdb254e39";"The conservation and management of shared fish stocks: legal and economic aspects.";"FAO Fisheries and Aquaculture Technical Papers 465: The paper explores both the legal and the economic aspects of the management of each of the several different categories of shared stocks. In so doing, the paper draws heavily upon the results of the October 2002 Norway-FAO Expert Consultation on the Management of Shared Fish Stocks, and in particular upon those results arising from the many case studies presented at the consultation.";"Fisheries and Aquaculture Department
Fishery and Aquaculture Economics and Policy Division
Munro, G.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2004-12";"en";"natural resources management;land governance;land tenure";"";"Land Use, Management & Investment;Access to Land & Tenure Security";"NOR";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/ef9eca39-741f-5bf6-bbc8-89bfdb254e39";"http://www.fao.org/3/a-y5438e.pdf";"http://www.fao.org/documents/contents/79b252c4-0a24-54c5-9723-92e813a855be_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"79"
"FAODOCREP:da0b4144-0d86-4b04-8769-74e9ad0bb978";"DIRECTIVES VOLONTAIRES SUR LE SUIVI DES FORÊTS";"Meeting Name: Committee on Forestry
Meeting symbol/code: COFO/2014/6.3";"FAO, Rome (Italy). Forestry Dept
Giona Fumasoli (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-06";"fr";"sustainable land management;forest land;forest monitoring and assessment";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"CHL";"Reports & Research";"http://www.fao.org/documents/card/en/c/da0b4144-0d86-4b04-8769-74e9ad0bb978";"http://www.fao.org/3/a-mk174f.pdf";"http://www.fao.org/documents/contents/451e889f-d4ac-4665-b4eb-584dd2675421_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"17"
"FAODOCREP:576231aa-0eb7-4ae7-840a-657d5f7dcce1";"Provisional Agenda";"Meeting Name: African Forestry and Wildlife Commission
Meeting symbol/code: FO:AFWC/2016/1 Rev.1 
Session: Sess. 20";"Forestry Department
Soalandy Rakotondramanga";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"sustainable land management;forest land;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"TZA;KEN;002";"Reports & Research";"http://www.fao.org/documents/card/en/c/576231aa-0eb7-4ae7-840a-657d5f7dcce1";"http://www.fao.org/3/a-mp505e.pdf";"http://www.fao.org/documents/contents/0b9abc4f-72e8-41a5-9d71-10b32bccd784_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:07f991ba-9537-53e1-a07b-ba45517e9fde";"Non-thematic issue";"An international journal of forestry and forest industries";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1948-12";"en";"deforestation;environment;agricultural and rural legislation;research;forestry;forestry policies;forest land;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"FRA;CHE;USA;FJI;CHN;IDN;AUS;GBR;DNK;GIN;KOR;FIN;PAK;JPN;MMR;NLD;IND;BRA;CAN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/07f991ba-9537-53e1-a07b-ba45517e9fde";"http://www.fao.org/3/a-x5347e.htm";"http://www.fao.org/documents/contents/987d280b-35d0-534b-b484-fb5436a20443_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:99f234e5-fac5-5a06-8964-b455b4ffe721";"The state of food and agriculture, 2010-2011";"Women make significant contributions to the rural  economy in all developing country regions. Their roles  OF FOOD  AND  AGRICULTURE  differ across regions, yet they consistently have less access  than men to the resources and opportunities they need to  be more productive. Increasing women’s access to land,  livestock, education, financial services, extension, technology  and rural employment would boost their productivity  and generate gains in terms of agricultural production,  food security, economic growth and social welfare. Closing  the gender gap in agricultural inputs alone could lift 100–-  150 million people out of hunger. No blueprint exists for  closing the gender gap, but some basic principles are  universal: governments, the international community and  civil society should work together to eliminate discrimination  under the law, to promote equal access to resources  and opportunities, to ensure that agricultural policies and  programmes are gender-aware, and to make women’s  voices heard as equal partners for sustainable development.  Achieving gender equality and empowering women  in agriculture is not only the right thing to do. It is also  crucial for agricultural development and food security.";"Agriculture and Economic Development Analysis Division
Economic and Social Development Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2011-12";"en";"property rights;land use;land tenure;poverty;private ownership;land governance;land ownership";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"BFA;BGD;NGA;GMB;PER;BOL;CHN;SLE;PAK;NER;COL;MOZ;JOR;PHL;LSO;MYS;ITA;TZA;ECU;IND;UGA;BRA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/99f234e5-fac5-5a06-8964-b455b4ffe721";"http://www.fao.org/3/a-i2050e.pdf";"http://www.fao.org/documents/contents/dde644f1-be15-54c6-9e52-906bdd40ca9f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"160"
"FAODOCREP:28087ec6-390e-578f-933d-3840ce36ef4b";"Etude du potentiel aquacole et propositions pour une politique de developpement de l'aquaculture en Tunisie. Rapport d'une mission multidisciplinaire TCP/ADCP en Tunisie, mars-juin 1982";"";"Fisheries and Aquaculture Department
Fisheries and Aquaculture Management Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1983-12";"fr";"natural resources management;water management";"";"Land Use, Management & Investment";"002;TUN";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/28087ec6-390e-578f-933d-3840ce36ef4b";"http://www.fao.org/3/a-q2659f.htm";"http://www.fao.org/documents/contents/9510b1e9-5ccb-50f1-8d7d-62a6fc560cd8_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"248"
"FAODOCREP:2c351daf-e0ef-5ad9-ad26-7fd57707ad98";"Preparation of Land Cover Database of Bulgaria through Remote Sensing and GIS";"Land cover maps constitute a necessary tool for development planning and management of the territory. Furthermore, land cover maps depicting the current reality are a must in countries where, due to political changes, rapid dynamic phenomena have taken place, resulting in a complete restructuring of the agricultural and other sectors, as in the case of Bulgaria.    The scale of such maps should be large enough to provide detailed information, however it should allow for regional assessment, statistics and subsequent planning. The 1:50 000 scale is the most suited for this exercise.    The FAO project TCP/BUL/8922 “Strengthening Capacity in Agricultural Development through Remote Sensing and GIS” has produced 14 land cover maps at 1:50 000 scale for selected test areas of the country, covering 5 600 sq km. These maps were prepared using Landsat satellite data, acquired in 1998 and 1999 as the main data source and thus represent the land cover existing at that time. The land cover classification was performed using the FAO Land Cover Classification System (LCCS).    To each mapped unit (polygon), soil type and erosion features were linked as attributes into the GIS system. This created a comprehensive database, which is unique in Bulgaria. The database provides very useful information for agriculture, forestry and urban development planning, for environment protection and for many other applications. The data collected in the database provide the possibility for different kinds of spatial analysis, which is necessary in land management.    For an area of particular interest, IKONOS very high resolution satellite data were used to produce an assessment of the state of vineyards, the updating of the linear features of a large scale topographical map and other applications.    The methodology and applications reported in this study have been tested and refined under operative conditions in the framework of the project’s activities.";"Carlo Travaglia et Al.
Climate, Energy and Tenure Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"en";"land;land cover mapping";"";"Land Use, Management & Investment";"150;BGR;ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/2c351daf-e0ef-5ad9-ad26-7fd57707ad98";"http://www.fao.org/3/a-y0785e.HTM";"http://www.fao.org/documents/contents/cfde4ed2-36a1-596c-aa9e-e4b360c48a6e_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
