ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:2593a330-ed57-5a1f-94e5-5f7ae0d00d9a";"Problèmes et possobilités du secteur forestier dans le cadre su protocole de Kyoto";"
Meeting symbol/code: COFO 99 INF.7";"Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1999-12";"fr";"deforestation;environment;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/2593a330-ed57-5a1f-94e5-5f7ae0d00d9a";"http://www.fao.org/3/a-x0876f.htm";"http://www.fao.org/documents/contents/9f413627-4779-5e37-9c8f-3a02088ce89a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:fbcb94ea-dfcf-5d8a-8dff-1e6ebd373cbd";"Non-thematic issue";"An international review of forestry and forest products";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1969-12";"en";"forestry;environment;natural resources management;deforestation;land management;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"NPL;GBR;CAN;ARG;VEN;CHL";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/fbcb94ea-dfcf-5d8a-8dff-1e6ebd373cbd";"http://www.fao.org/3/a-91150e.htm";"http://www.fao.org/documents/contents/c81a68b0-00fd-5b4b-92e6-062fc4e50043_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:d67b28c4-85f0-5973-99a4-cfe122f6a3ab";"Numero non thématique";"Revue internationale des forts et des industries forestires";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1958-12";"fr";"housing rights;forest land;land management;land ownership";"Forest Tenure";"Land Use, Management & Investment;Access to Land & Tenure Security";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/d67b28c4-85f0-5973-99a4-cfe122f6a3ab";"http://www.fao.org/3/a-x5386f.htm";"http://www.fao.org/documents/contents/e4b7203e-f2b5-5392-96b7-b2d463f4da0b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:daa52373-b803-4b56-bd28-c7cb0b42eab8";"Acidification du sol";"&lt;p&gt;Une série de 9 cartes s’intéressant aux menaces principales pesant sur les sols ont été préparées dans le cadre de la Journée mondiale sur les sols 2016. Elles offrent une brève description sur la acidification du sol (définition, causes, les principaux faits) et illustre les conditions dans le monde entier et les tendances par région. Les données utilisées pour leur préparation sont tirées des informations publiées dans &lt;i&gt;l'État des ressources du sol le rapport du Monde&lt;/i&gt;, publié en Décembre à 2015.&lt;/p&gt; &lt;ul&gt;&lt;li&gt;Lire le &lt;a href=""http://www.fao.org/publications/card/en/c/c6814873efc3-41db-b7d3-2081a10ede50/"" class=""external-link-new-window"" external=""1""&gt; rapport complet&lt;/a&gt; disponible seulement en anglais.&lt;/li&gt; &lt;li&gt;Lire &lt;a href=""http://www.fao.org/publications/card/en/c/f956fc4c-612e-4eb2-9692-1f11b46deb2e/"" class=""external-link-new-window"" external=""1""&gt; Le Résumé technique de l’État des ressources en sols dans le monde.&lt;/a&gt;&lt;/li&gt;&lt;/ul&gt;";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-11";"fr";"land management;land cover mapping";"";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/daa52373-b803-4b56-bd28-c7cb0b42eab8";"http://www.fao.org/3/b-i6467f.pdf";"http://www.fao.org/documents/contents/3a030aab-e4af-47e2-b810-8a4d2b7a7ce4_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2,  illus."
"FAODOCREP:08a13ac2-5f41-5244-9f08-cba3dd2a5836";"Non-thematic issue";"An international journal of forestry and forest industries";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1961-12";"en";"forestry;forest land;land management;research";"Forest Tenure";"Land Use, Management & Investment";"JOR;MAR;USA;MUS;JPN;LBY;GMB;FJI;AUS;GBR;CAN;CUB";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/08a13ac2-5f41-5244-9f08-cba3dd2a5836";"http://www.fao.org/3/a-x5399e.htm";"http://www.fao.org/documents/contents/abd42b1e-e1b1-558c-a6d6-3271b1ab6d2e_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:597ece27-39e3-5d15-91f1-fab9b7cbcc76";"Gouvernance foncière et des ressources naturelles";"Document de travail sur les régimes fonciers 6. Ce document établit un état des lieux de la gouvernance foncière et des ressources naturelles en Afrique de l’ouest en confrontant les politiques, les législations et les pratiques des Etats avec des principaux standards et critères de bonne gouvernance. L’étude identifie les enjeux auxquels les Etats doivent faire face ; elle reconnaît également les bonnes pratiques et les initiatives entreprises en matière de la gouvernance de la tenure des terres et des ressources naturelles.";"Deputy Directory-General Natural Resources 
Kandine, A.M.
Land and Water Division
us";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2008-12";"fr";"land policies;customary tenure;sustainable land management;land governance;land tenure;indigenous peoples;land tenure systems;indigenous tenure";"Land, Climate change & Environment;Indigenous & Community Land Rights";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"BFA;BEN;NGA;MOZ;GMB;MLI;ZWE;FIN;002;SWZ;GHA;MWI;NER;RWA;LSO;TGO;BWA;SEN;GAB;KEN";"Reports & Research";"http://www.fao.org/documents/card/en/c/597ece27-39e3-5d15-91f1-fab9b7cbcc76";"http://www.fao.org/3/a-ak019f.pdf";"http://www.fao.org/documents/contents/5c51189e-225a-559a-bde4-f06e4e4c54d9_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"45"
"FAODOCREP:9a97d77d-c3a5-4640-9af2-8417043134c4";"Why does Legal Timber Matter? ";"The infographic provides a visual overview on illegal logging and associated trade and explains FAO's work in the field under its Forest Law Enforcement, Governance and Trade (FLEGT) Programme for social media and promotional purposes.";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"IDN";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/9a97d77d-c3a5-4640-9af2-8417043134c4";"http://www.fao.org/3/a-c0364e.pdf";"http://www.fao.org/documents/contents/1d6aacb7-047d-40d9-acf9-f438a83d6bce_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"FAODOCREP:9e576f19-37f3-4827-a398-4c8689b19ae0";"Qeverisja e Tokës për Gratë dhe Burrat";"Ky udhëzues teknik për Qeverisjen e tokës për gratë dhe burrat synon të ndihmojë në vënien në jetë të “Udhëzimeve vullnetare për qeveris-jen e përgjegjshme të të drejtave mbi tokën, burimet e peshkimit dhe pyjet në kuadër të sigurisë ushqimore kombëtare” (FAO, 2012b) për-mes ofrimit të orientimeve që mbështetin parimin e barazisë gjinore lidhur me qeverisjen e të drejtave mbi tokën të mishëruar në Udhëzimet. Në krye të çdo moduli, bëhet lidhja me dispozitat përkatëse të Udhëzimeve. Udhëzuesi përqendrohet tek barazia dhe mënyrat me të cilat mund të qeverisen të drejtat mbi tokën, për të trajtuar nevojat dhe prioritetet e ndryshme mes grave dhe burrave. Udhëzuesi qëndron larg debatit të gjatë për barazinë gjinore sa i takon përdorimit të tokës, për të shkuar drejt integrimit të çështjeve gjinore në mënyrë që të arrihet një pjesëmarrje më e barabartë nga aspekti gjinor në proceset dhe institucionet që përbëjnë bazën e gjithë vendimmarrjes për tokën.";"Climate, Energy and Tenure Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-12";"sq";"land governance;land rights;land ownership;land tenure";"";"Access to Land & Tenure Security";"HND;RWA;ZMB;WSM;LKA;AUS;VNM;MWI;PAK;ETH;NPL;ZAF;UGA;KGZ;UZB;IND;TJK;KEN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/9e576f19-37f3-4827-a398-4c8689b19ae0";"http://www.fao.org/3/a-i3114o.pdf";"http://www.fao.org/documents/contents/29a4f0ce-1bb6-4ef5-bead-32737ad2ba9b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"123"
"FAODOCREP:adf6f7d2-ed5c-4789-b79f-4a016177ad0e";"РЕШЕНИЯ И РЕКОМЕНДАЦИИ ОРГАНОВ ФАО, ПРЕДСТАВЛЯЮЩИЕ ИНТЕРЕС ДЛЯ КОМИТЕТА ";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/7.1
Session: Sess. 23";"Forestry Department
Olga Nosova (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ru";"forestry;sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/adf6f7d2-ed5c-4789-b79f-4a016177ad0e";"http://www.fao.org/3/a-mq465r.pdf";"http://www.fao.org/documents/contents/4aaa0fd3-cbea-4b91-9916-6e081999490b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"5"
"FAODOCREP:5e8f819f-eb96-5796-8569-242650813e2d";"La foresterie à la FAO";"Le prsent numro d'Unasylva est consacr au quarantime anniversaire de la FAO, et en particulier aux 40 annes d'activits du Dpartement des forts de l'Organisation. Dans ce numro et dans les deux prochains, nous publierons,  ct des articles d'actualit, des extraits des livraisons passes d'Unasylva. Par exemple, ce numro contient l'essentiel d'un article d'Andr Marie Aubrville sur la mort des forts de l'Afrique tropicale, tir du N 1 d'Unasylva. Trente-huit ans plus tard, cet article semble particulirement prophtique au moment o la FAO redouble d'efforts pour rsoudre la crise africaine.";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1985-12";"fr";"deforestation;forestry;land use;farmers;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"KEN;MDG";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/5e8f819f-eb96-5796-8569-242650813e2d";"http://www.fao.org/3/a-r2640f.htm";"http://www.fao.org/documents/contents/2ec151dd-ddf7-50cb-a856-414eae799b44_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:60ada35b-f8b2-50ea-a345-6fdbb41eb2a6";"Tigerpaper/Forest News";"A quarterly news bulletin dedicated to the exchange of information relating to wildlife and national resources management for the Asia-Pacific region.";"Regional Office for Asia and the Pacific
naewboonnien
Forestry Group";"Regional Office for Asia and the Pacific;Food and Agriculture Organization of the United Nations (FAO)";"Regional Office for Asia and the Pacific;Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2007-12";"en";"natural resources management";"";"Land Use, Management & Investment";"142;USA;CHN;LKA;BGR;GBR;CAN;PAK;FIN;THA;NZL;NPL;PHL;ZAF;AUS;MMR;NLD;IND";"Reports & Research";"http://www.fao.org/documents/card/en/c/60ada35b-f8b2-50ea-a345-6fdbb41eb2a6";"http://www.fao.org/3/a-ak862e.pdf";"http://www.fao.org/documents/contents/5095be00-30d0-5283-9f32-e9716d7ae52d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"51"
"FAODOCREP:3abd6ad9-b881-42eb-b992-f28372bcdd52";"Évaluation de la mise en œuvre du deuxieme plan d'action mondial pour les ressources phytogenetiques pour l'Alimentation et l'Agriculture (2012-2014) – Synthese ";"Meeting Name: Commission on Genetic Resources for Food and Agriculture. Intergovernmental Technical Working Group on Plant Genetic Resources for Food and Agriculture
Meeting symbol/code: CGRFA/WG- PGR-8/16/3 Rev.1 
Session: Sess. 8";"Dan Leskien";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"fr";"natural resources management";"";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/3abd6ad9-b881-42eb-b992-f28372bcdd52";"http://www.fao.org/3/a-mq722f.pdf";"http://www.fao.org/documents/contents/b666ce64-1d4f-4b81-b2c6-9e19889ead09_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"8"
"FAODOCREP:44ad2877-6a1b-4ec7-8889-16996745205f";"Designing a Multipurpose National Forest Inventory to Reduce Emissions from Deforestration and Forest Degradation (REDD+)";"";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2013-12";"km";"deforestation;forest land;land degradation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"142;KHM";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/44ad2877-6a1b-4ec7-8889-16996745205f";"http://www.fao.org/3/h-av120o.pdf";"http://www.fao.org/documents/contents/bb3c8604-d930-412b-912f-e157bda9f0a1_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:c711d528-ff88-5607-9e15-cd0b9808fcc8";"Report of the Second Session of Agriculture, Land and Water Use Commission for the Near East Region (ALAWUC)";"
Session: Sess. 2";"Regional Office for the Near East
KTalaat";"Regional Office for the Near East;Food and Agriculture Organization of the United Nations (FAO)";"Regional Office for the Near East;Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2002-12";"en";"natural resources management;water management;land management";"";"Land Use, Management & Investment";"CYP;JOR;MAR;IRN;PAK;EGY;MEX";"Reports & Research";"http://www.fao.org/documents/card/en/c/c711d528-ff88-5607-9e15-cd0b9808fcc8";"http://www.fao.org/3/a-af974e.pdf";"http://www.fao.org/documents/contents/7b081e0e-978c-5457-9bf9-82f83536caa6_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"29"
"FAODOCREP:e4500da5-ead1-5296-a58b-09e1f9b27857";"Housing and Property Restitution for Refugees and Displaced Persons";"The Pinheiro Principles provide restitution practitioners, as well as States and UN and others  agencies, with a consolidated text relating to the legal, policy, procedural, institutional and  technical implementation mechanisms for housing and property restitution. As such, the  Principles provide specific policy guidance regarding how to ensure the right to housing and  property restitution in practice and for the implementation of restitution laws, programmes and  policies, based on existing international human rights, humanitarian, refugee and national  standards. To this end the Principles reflect some of the most useful provisions from various  national restitution policies, programmes and practices, including those developed for  Afghanistan, Bosnia-Herzegovina, Burundi, Cambodia, Cyprus, Guatemala, Iraq, Kosovo,  Rwanda, South Africa and Sudan.";"Land and Water Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2007-12";"en";"land policies;property rights;land governance;land tenure;land rights;land access;private ownership;landowners;land ownership";"";"Land Policy & Legislation;Access to Land & Tenure Security";"AGO;TLS;RWA;IRQ;AFG;BDI;GTM;LKA;CYP;COD;COG;PAK;COL;MOZ;LBR;ZAF;VNM;SOM;ITA;KHM;SDN;GEO;UGA";"Reports & Research";"http://www.fao.org/documents/card/en/c/e4500da5-ead1-5296-a58b-09e1f9b27857";"http://www.fao.org/3/a-ai131e.pdf";"http://www.fao.org/documents/contents/2aef6b3e-3f68-5b2b-9071-49a88007c590_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"113"
