ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:f52914b0-d5d7-52a5-8369-44745e591ac1";"Viviendas para trabajadores forestales";"Revista internacional de silvicultura e industrias forestales";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1950-12";"es";"forestry;natural resources management;research";"";"Land Use, Management & Investment";"LBR;SLV;CHL;GTM;CUB;ARG;CRI;COL";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/f52914b0-d5d7-52a5-8369-44745e591ac1";"http://www.fao.org/3/a-x5354s.htm";"http://www.fao.org/documents/contents/5418e69c-2daa-5096-9d94-55aecf646858_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:21505218-61bc-5c82-b863-9626809b4e23";"La conservación y ordenación de las poblaciones de peces compartidas: aspectos jurídicos y económicos.";"FAO Documento técnico de pesca 465: En el documento se examinan tanto los aspectos jurídicos como económicos de la gestión de cada una de las diferentes categorías de poblaciones de peces compartidas. Los análisis están basados principalmente en los resultados de la Consulta de Expertos Noruega/FAO sobre la Ordenación de poblaciones de peces compartidas, celebrada en octubre de 2002, y en particular en las conclusiones de los numerosos estudios de caso presentados en la consulta.";"Fisheries and Aquaculture Department
Fishery and Aquaculture Economics and Policy Division
Munro, G.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2005-12";"es";"natural resources management;land governance;land tenure";"";"Land Use, Management & Investment;Access to Land & Tenure Security";"AGO;FJI;EST;CHL;NAM;IDN;AUS;GIN;URY;NZL;VNM;PRT;ECU;KWT;ARG;NRU";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/21505218-61bc-5c82-b863-9626809b4e23";"http://www.fao.org/3/a-y5438s.pdf";"http://www.fao.org/documents/contents/c7fd5c78-00b5-5d81-974f-3dda4d131bb0_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"81"
"FAODOCREP:20681250-b464-400f-9a3d-b499b60bec7c";"Forest and Farm Facility (FFF): Local voices speaking together for global change";"Small forest and farm producers manage a third of the world’s forests. Together, these smallholder families, indigenous people and local communities are the world’s largest investors in forests. They are key to sustainable forest and farm management and have a critical role to play in the success of global concerns such as Reducing Emissions from Deforestation and Forest Degradation (REDD+), climate change adaptation and green growth. Yet all too often their voices go unheard. Through its support to national, regional and global forest and farm producer organizations, the Forest and Farm Facility (FFF) works to ensure the needs and concerns of small forest and farm producers are heard and recognized at global levels. In 2015, the FFF brought together representatives of forest and farm producer organizations from across the world to speak out at the largest forestry event of the decade, the XIV World Forestry Congress in Durban, South Africa.";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-02";"en";"deforestation;sustainable development;indigenous peoples";"Land, Climate change & Environment;Forest Tenure";"";"NPL;ZAF;FIN;SWE;DEU;MMR";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/20681250-b464-400f-9a3d-b499b60bec7c";"http://www.fao.org/3/a-i5408e.pdf";"http://www.fao.org/documents/contents/54e4d789-8f22-4394-8454-14b25a55d520_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:f67afafa-8f28-4791-b6cd-107d6705f569";"Objectifs et Indicateurs relatifs aux  Ressources Génétiques pour l’Alimentation et l’Agriculture: Faits Nouveaux et Défis ";"Meeting Name: Commission on Genetic Resources for Food and Agriculture (CGRFA)
Meeting symbol/code: CGRFA-16/17/9
Session: Sess.16";" Natural Resources and Environment Dept.
Izzo, Tamara (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"fr";"natural resources management";"";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/f67afafa-8f28-4791-b6cd-107d6705f569";"http://www.fao.org/3/a-mr405f.pdf";"http://www.fao.org/documents/contents/d927f153-7165-49b3-9735-9091043239e9_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"7"
"FAODOCREP:d2fbd5c3-fd2a-5a82-b125-02662648b46c";"10° Congreso Forestal Mundial";"Al igual que con ocasin de los anteriores congresos, este nmero de Unasylva, que precede inmediatamente a la inauguracin, est dedicado a algunos de los principales problemas relativos a la materia forestal. En una entrevista, el Director General de la FAO, E. Saouma, comenta la situacin de los bosques en el mundo y pone de relieve las actividades forestales prioritarias de la Organizacin en el presente decenio. Respecto de la asistencia a los pases miembros, M.K. Muthoo, Director del Servicio de Operaciones Forestales, describe la reciente evolucin del programa de campo; M.R. Montalembert, Jefe del Servicio de Planificacin e Instituciones Forestales, analiza algunas de las razones por las cuales es necesario modificar la poltica forestal en el decenio de 1990. J. Sayer, de la Unin Mundial para la Conservacin (UICN) expone los puntos de vista de las organizaciones no gubernamentales sobre la conservacin y proteccin de los bosques tropicales hmedos. La creciente atencin de la prensa por los bosques, aunque bien intencionada, ha dado lugar a que se difundan malentendidos. L. Hamilton, del Centro Este-Oeste, aclara ocho aspectos de la situacin forestal que aparecen con frecuencia bajo grandes titulares. Finalmente, J. Gadant, Secretario General del Comit de Organizacin del Dcimo Congreso Forestal Mundial expone la situacin de los bosques franceses, teln de fondo del Congreso. Con este nmero se incluye una separata sobre estadsticas forestales.";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1991-12";"es";"deforestation;land ownership;forestry policies";"Land, Climate change & Environment;Forest Tenure";"";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/d2fbd5c3-fd2a-5a82-b125-02662648b46c";"http://www.fao.org/3/a-u3500s.htm";"http://www.fao.org/documents/contents/6d319c61-5ee6-596d-a99f-4811b2c872f7_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:d5c2e292-bebc-5bf1-add9-b258ee81a62b";"سلسلة دراسات حيازة الأراضي";"أعد هذا الدليل لمساعدة المتخصصين في حيازة الأراضي وفي الإدارة العقارية لمن يشتركون في إعادة بناء نظم الحيازة والإدارة العقارية في بلدان خرجت من صراع عنيف. وفي هذه الظروف يكون توفير أمن الحصول على الأراضي أمرا شديد التعقيد. والمعتاد أن تؤدي الصراعات العنيفة إلى نزوح كثير من الناس. وفي نهاية الصراع قد يجد العائدون إلى ديارهم أن أرضهم في أيدي آخرين. وقد تكون هناك عدة مطالبات مشروعة تتنافس على نفس الأرض وذلك بسبب تتابع موجات النزوح - وقد لا يستطيع كثيرون استرداد أراضيهم ويضطرون إلى الاستيطان في مكان آخر. وفي نفس الوقت تكون قدرة الحكومات المركزية والمحلية ضعيفة بما لا يسمح بحل المطالبات العقارية، وخصوصا مطالبات المجموعات الضعيفة التي تتألف دائما من النساء والأطفال وربما تضم أيضا أقليات عرقية أو سياسية.  ويقدم الدليل النصح في قضايا معينة ينبغي أخذها في الاعتبار من جانب المتخصصين في الحيازة والإدارة العقارية الذين يعملون في ظروف ما بعد الصراع. وهو يقدم صورة عامة على الأحوال التي تسود في أي بعد بلد بعد صراع عنيف ويوضح أهمية حل قضايا الحصول على الأراضي والأراضي العقارية. ويتعرف الدليل على الجوانب الرئيسية التي ينبغي تحليلها أثناء عمل التقييم الأولي، ويقدم أمثلة عن الأعمال التي يمكن تنفيذها بشئ من السرعة في الأجل القصير. كما أنه يعرض اعتبارات السياسات العامة في رد الأراضي إلى أصحاب الحقوق الشرعيين وإعادة توطين المعدمين ممن لا أرض لهم أو من لا يستطيعون العودة إلى ديارهم.";"Palmer, D.
Economic and Social Development Department
منظمة الأغذية والزراعة مصلحة الزراعة والأمن الحيوي والتغذية وحماية المستهلك";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2005-12";"ar";"property rights;customary law;customary tenure;land governance;indigenous peoples;land tenure;land access;private ownership;land tenure systems;land ownership;indigenous tenure";"Indigenous & Community Land Rights";"Land Policy & Legislation;Access to Land & Tenure Security";"ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/d5c2e292-bebc-5bf1-add9-b258ee81a62b";"http://www.fao.org/3/a-y9354a.pdf";"http://www.fao.org/documents/contents/370df782-5268-5166-b3cc-b13c637aac6f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"83"
"FAODOCREP:1a971667-0066-5e68-9c77-cd1e9cb15f06";"Compulsory acquisition of land and compensation";"Compulsory acquisition is the power of government to acquire private rights in land without the willing consent of the owner or occupant in order to benefit society and is often necessary for social and economic development and the protection of the natural environment. The exercise of these powers is frequently contentious and problematic. The guide explains what compulsory acquisition and compensation are, and what constitutes good practice in this area, examining the consequences of poor legislation, procedures and implementation. It is likely to be of most use in countries that are seeking to understand good practice in this area and to improve their own legislation, procedures and implementation in compulsory purchase and compensation in the interests of society as a whole.";"Claudia
Keith,S. 
Deputy Directory-General Natural Resources 
Land and Water Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2008-12";"en";"land policies;property rights;land governance;land administration;land tenure;land rights;private ownership;landowners;land ownership";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"GBR;USA;ZAF;UGA;CRI;DNK";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/1a971667-0066-5e68-9c77-cd1e9cb15f06";"http://www.fao.org/3/a-i0506e.pdf";"http://www.fao.org/documents/contents/544033b8-6a49-5def-aaa9-dc0dc224b028_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"63"
"FAODOCREP:ef4c11d0-0d2c-58ae-98f4-dfcfce310e78";"Conservación de pastizales";"Revista internacional de silvicultura e industrias forestales";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1951-12";"es";"forestry;natural resources management;agricultural and rural legislation;rangelands;research";"Forest Tenure;Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"BOL;ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/ef4c11d0-0d2c-58ae-98f4-dfcfce310e78";"http://www.fao.org/3/a-x5359s.htm";"http://www.fao.org/documents/contents/b1407d3f-1298-52c0-b844-b3da977c486f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:6e867f1e-c3e3-4d57-b6d6-c1cc14e6e55b";"عمل منظمة الأغذية والزراعة في مجال الحراجة في سياق الإطار الاستراتيجي المراجع";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/9
Session: Sess. 23";"Forestry Department
Guerra, Laura (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"forestry;sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/6e867f1e-c3e3-4d57-b6d6-c1cc14e6e55b";"http://www.fao.org/3/a-mq959a.pdf";"http://www.fao.org/documents/contents/59ba2163-5da8-40bf-abc8-5a8eac5026eb_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"9"
"FAODOCREP:8fcdfc5d-2d27-593e-813c-9f0b9a462a49";"Wasser Abzeichen";"";"Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2013-12";"de";"natural resources management;water management";"";"Land Use, Management & Investment";"ISR;RWA;CHN;PRT";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/8fcdfc5d-2d27-593e-813c-9f0b9a462a49";"http://www.fao.org/3/b-i3225o.pdf";"http://www.fao.org/documents/contents/10108600-dca6-583a-be74-aba6675edd96_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:0562b868-009b-4163-bc4b-e9ce6599789c";"Forest and landscape restoration";"Meeting Name: North American Forest Commission
Meeting symbol/code: FO:NAFC/2016/8
Session: Sess. 28";"Paola Giondini (FOE)
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2015-12";"en";"deforestation;sustainable land management;land degradation;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"RWA;PHL;UGA;SWE;GTM;PER;KHM;KOR;MEX;LBN";"Reports & Research";"http://www.fao.org/documents/card/en/c/0562b868-009b-4163-bc4b-e9ce6599789c";"http://www.fao.org/3/a-mp326e.pdf";"http://www.fao.org/documents/contents/e8339673-1b6f-4d84-bd72-a6d2cb953539_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"4"
"FAODOCREP:0dccdfb2-15c9-50f4-a365-1f4416c6160c";"Participatory Policy Reform from a Sustainable Livelihoods Perspective";"Policies have considerable impact on people’s livelihoods. They influence the access  people have to livelihoods assets and the strategic possibilities for employing these  assets to reach favourable livelihoods outcomes. However, policies developed at  central level are often not responsive to the policy needs at local level and, therefore,  not conducive to local livelihood strategies. Local populations, especially poor and  marginalized groups, have often a very weak or only indirect influence on the policy  framework affecting their livelihoods. The development and application of tested  strategies and institutional mechanisms to support the participation of the rural poor in  policy making would facilitate the generation of policy frameworks to reduce poor  people’s vulnerability and enable their access to the assets and services they require to  pursue sustainable livelihoods.  There are few documented experiences of participatory policy making (PPM)  involving the rural poor, and still less analysis of those that have been documented.  Nevertheless, it is possible to draw some initial lessons from these that would aid in  the development of strategies and mechanisms to support the participation of poor  people in policy making.";"casalef
Karl, M.
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2003-12";"en";"land governance;land tenure";"";"Access to Land & Tenure Security";"HND;MOZ;MLI;BOL;GHA;MWI;CRI;URY;RWA;ZAF;TUR;KGZ;MEX;ARG;IND;BTN;UGA;BRA;KEN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/0dccdfb2-15c9-50f4-a365-1f4416c6160c";"http://www.fao.org/3/a-ad688e.pdf";"http://www.fao.org/documents/contents/a88a8228-e806-5e3f-8755-beaba07ba0e2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"62"
"FAODOCREP:116d1258-a4cb-5527-926b-8b4911f44781";"World bamboo resources";"";"Forestry Economics and Policy Division
 Lobovikov, M. 
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2007-12";"en";"forest conservation;land degradation;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"BGD;USA;NPL;GMB;CHN;IDN;COG;ETH;KOR;COL;THA;RWA;ITA;PHL;MYS;JPN;MMR;KHM;IND;UGA;BRA;KEN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/116d1258-a4cb-5527-926b-8b4911f44781";"http://www.fao.org/3/a-a1243e.pdf";"http://www.fao.org/documents/contents/c754bc83-8076-56f7-af32-9baff157f509_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"87"
"FAODOCREP:45c99aa8-8f37-4e94-ae4b-092599c58e16";"Report of the Fourth Session of the Agriculture and Land and Water Use Commission for the Near East (ALAWUC)   ";"
Meeting symbol/code: FAO-RNE--ALAWUC/NE/06
Session: Sess. 4";"Regional Office for the Near East
ismail";"Regional Office for the Near East;Food and Agriculture Organization of the United Nations (FAO)";"Regional Office for the Near East;Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2006-12";"en";"natural resources management;water management;land;land use;land management";"";"Land Use, Management & Investment";"JOR;YEM;KWT;ZAF;EGY;TUR;OMN";"Reports & Research";"http://www.fao.org/documents/card/en/c/45c99aa8-8f37-4e94-ae4b-092599c58e16";"http://www.fao.org/3/a-as633e.pdf";"http://www.fao.org/documents/contents/2310a5b3-9467-4cac-bb0b-b9b92bc4875f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"36"
